index,x_px,y_px,z_norm,x_norm,y_norm
153,231.6984100341797,195.78073024749756,0.004385430831462145,0.4525359570980072,0.3263012170791626
154,238.2097625732422,194.00859475135803,0.006468392442911863,0.46525344252586365,0.32334765791893005
155,242.0983428955078,193.39179396629333,0.009538812562823296,0.4728483259677887,0.3223196566104889
156,184.46560668945312,187.06941604614258,0.04346681758761406,0.36028438806533813,0.3117823600769043
157,234.9749298095703,187.43265867233276,0.003595326328650117,0.458935409784317,0.31238776445388794
158,227.1901092529297,185.4584276676178,0.0006065095658414066,0.4437306821346283,0.30909737944602966
159,219.58517456054688,185.8351171016693,0.0012534711277112365,0.4288772940635681,0.30972519516944885
160,212.56600952148438,187.91272044181824,0.0050707608461380005,0.41516798734664917,0.3131878674030304
161,208.63272094726562,190.34228324890137,0.010297137312591076,0.4074857831001282,0.31723713874816895
162,173.52903747558594,182.43504166603088,0.12427504360675812,0.3389239013195038,0.30405840277671814
163,212.09803771972656,196.85218334197998,0.013821259140968323,0.41425397992134094,0.3280869722366333
164,268.0011291503906,258.91367197036743,-0.03790099173784256,0.5234397053718567,0.43152278661727905
165,241.43150329589844,262.3228132724762,-0.02238408289849758,0.47154590487480164,0.4372046887874603
166,246.97718811035156,245.7993507385254,-0.04218092933297157,0.4823773205280304,0.409665584564209
167,256.4916687011719,259.66973304748535,-0.03671138733625412,0.5009602904319763,0.4327828884124756
168,265.3793640136719,188.26248049736023,-0.03348837420344353,0.5183190703392029,0.3137708008289337
169,211.95684814453125,305.48436641693115,0.050703439861536026,0.4139782190322876,0.5091406106948853
170,222.96212768554688,313.91608715057373,0.034894999116659164,0.43547290563583374,0.5231934785842896
171,251.03599548339844,326.91625356674194,0.0019400881137698889,0.4903046786785126,0.5448604226112366
172,192.99855041503906,290.27915596961975,0.12399878352880478,0.37695029377937317,0.4837985932826996
173,240.70611572265625,190.83173274993896,0.007166972383856773,0.470129132270813,0.31805288791656494
174,253.03790283203125,213.78235816955566,-0.0413811132311821,0.49421465396881104,0.3563039302825928
175,270.05535888671875,327.68393754959106,-0.0019162308890372515,0.5274518728256226,0.5461398959159851
176,236.87744140625,328.68858575820923,0.035418424755334854,0.46265125274658203,0.5478143095970154
177,181.23016357421875,251.32248401641846,0.11032356321811676,0.353965163230896,0.41887080669403076
178,251.90798950195312,278.92820835113525,-0.018511835485696793,0.4920077919960022,0.4648803472518921
179,250.4228057861328,281.85356855392456,-0.020570270717144012,0.48910704255104065,0.46975594758987427
180,249.0780487060547,285.5151414871216,-0.02375911734998226,0.48648056387901306,0.47585856914520264
181,248.13616943359375,289.7318959236145,-0.022120090201497078,0.4846409559249878,0.48288649320602417
182,247.29612731933594,294.98528838157654,-0.01067365612834692,0.483000248670578,0.49164214730262756
183,238.78067016601562,279.19009923934937,-0.004276901017874479,0.46636849641799927,0.4653168320655823
184,236.95822143554688,278.7443697452545,-0.004473445005714893,0.4628090262413025,0.4645739495754242
185,235.3553924560547,278.097403049469,-0.004655133932828903,0.4596785008907318,0.463495671749115
186,228.36703491210938,273.0341970920563,-0.0020671214442700148,0.4460293650627136,0.4550569951534271
187,197.9401397705078,253.03090810775757,0.029362790286540985,0.38660183548927307,0.42171818017959595
188,252.84153747558594,205.14959692955017,-0.02761685848236084,0.4938311278820038,0.3419159948825836
189,248.8326416015625,187.96159029006958,-0.0019874766003340483,0.48600125312805176,0.31326931715011597
190,243.7879180908203,188.36923241615295,0.00403617974370718,0.4761482775211334,0.31394872069358826
191,240.69837951660156,279.55209016799927,-0.0023553860373795033,0.4701140224933624,0.4659201502799988
192,196.28579711914062,272.0565676689148,0.05457095056772232,0.38337069749832153,0.45342761278152466
193,255.30126953125,188.7542188167572,-0.022503452375531197,0.49863529205322266,0.31459036469459534
194,242.2912139892578,303.4749984741211,-0.0012231640284880996,0.47322502732276917,0.5057916641235352
195,266.5947265625,216.63490533828735,-0.07002866268157959,0.5206928253173828,0.36105817556381226
196,258.5298767089844,209.60370898246765,-0.052799154072999954,0.5049411654472351,0.3493395149707794
197,266.1721496582031,207.67443180084229,-0.05660110339522362,0.519867479801178,0.3461240530014038
198,247.89292907714844,226.8669068813324,-0.0397040881216526,0.48416587710380554,0.37811151146888733
199,269.63653564453125,318.35803985595703,-0.011916509829461575,0.5266338586807251,0.5305967330932617
200,269.22613525390625,307.2804808616638,-0.013180348090827465,0.5258322954177856,0.5121341347694397
201,255.58030700683594,307.04702138900757,-0.010035809129476547,0.49918028712272644,0.511745035648346
202,222.7149658203125,290.05910754203796,0.01585773006081581,0.43499016761779785,0.4834318459033966
203,232.1084442138672,247.92276620864868,-0.008788191713392735,0.45333680510520935,0.4132046103477478
204,231.50775146484375,297.93235659599304,0.007734724786132574,0.45216357707977295,0.4965539276599884
